RPT DATE,RPT NUM.,RIG,WELL NAME,JOB,RIG SUPERV,RIG PHONE,CONTRACTOR,ELEVATION,SPUD DATE,DFS,DOL,MD,PRESENT OPERATIONS,ACTIVITY PLANNED,Report_title,index,FROM,TO,HRS,PHASE,CODE,NPT,OPERATIONS,MD/TVD,24 HR FTG,HRS DRLG
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,45,06:00,14:30,8.5,Intermediate Drilling,Drilling,,"PJSM (pre job safety meeting) with FORGE DSM's and Frontier Drilling.
Drill ahead with BHA # 5 from 4,811' - 4,924,  113',  at 14. FPH  
WOB:  44-45 K, ROT 40 rpm, 800 gpm, TQ  3,850 - 4,200 ft lbs,  SPP  2,375  - 2,600 psi, DIFF 150 psi
Last Survey at  4,826' Inc  1.14, AZM 219.24 
Lithology:  Weathered Granite consisting of in-situ weathered Feldspar represented as  25% Kaolin clay 
altered from plagioclase, 50% - 60% Quartz grains, Biotite, Occasional Epidote",4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,46,14:30,15:00,0.5,Intermediate Drilling,Lubricate Rig,,Rig Service,4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,47,15:00,15:30,0.5,Intermediate Drilling,Drilling,,"Drill ahead with BHA # 5 from 4,924' - 4,932,  8',  at 8. FPH  
WOB:  50 K, ROT 40 rpm, 800 gpm, TQ  3,850 - 4,200 ft lbs,  SPP  2,375  - 2,600 psi, DIFF 150 psi
Last Survey at  4,826' Inc  1.14, AZM 219.24 
Lithology:  Weathered Granite consisting of in-situ weathered Feldspar represented as  25% Kaolin clay 
altered from plagioclase, 50% - 60% Quartz grains, Biotite, Occasional Epidote",4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,48,15:30,16:00,0.5,Intermediate Drilling,Other,,"Step Rate Test:  5K increments, 5 mins each set  
800 gpm, 40 rotary 
WOB           Depth             Differential 
20K            4,946                 110
25K             4,946                130
30K             4,947                150
35K             4,947                150
40K             4,947               150",4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,49,16:00,18:00,2.0,Intermediate Drilling,Drilling,,"Drill ahead with BHA # 5 from 4,932' - 4,947,  15',  at 7.5 FPH  
WOB:  50 K, ROT 40 rpm, 800 gpm, TQ  3,850 - 4,200 ft lbs,  SPP  2,375  - 2,600 psi, DIFF 150 psi
Last Survey at  4,826' Inc  1.14, AZM 219.24 
Lithology:  Weathered Granite consisting of in-situ weathered Feldspar represented as  25% Kaolin clay 
altered from plagioclase, 50% - 60% Quartz grains, Biotite, Occasional Epidote",4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,50,18:00,23:00,5.0,Intermediate Drilling,Drilling,,"Drill ahead with BHA # 5 from 4,947' - 4,964',  17',  at 3.4 FPH  
WOB:  50 K, ROT 40 rpm, 800 gpm, TQ  3,850 - 4,200 ft lbs,  SPP  2,375  - 2,600 psi, DIFF 150 psi
Last Survey at  4,826' Inc  1.14, AZM 219.24 
Lithology:  Weathered Granite consisting of in-situ weathered Feldspar represented as  25% Kaolin clay 
altered from plagioclase, 50% - 60% Quartz grains, Biotite, Occasional Epidote
Performed Step Rate test based on Holding GPM constant  at 740 GPM
Time(cid:0)WOB(K)   Rotary    (cid:0)Differential (cid:0)ROP
19:40 (cid:0)30                40(cid:0)(cid:0)95(cid:0)(cid:0)2.8
19:45(cid:0)35(cid:0)              40(cid:0)(cid:0)105(cid:0)(cid:0)4.3
19:50(cid:0)40(cid:0)              40(cid:0)(cid:0)115(cid:0)(cid:0)3.4
19:55(cid:0)45(cid:0)              40(cid:0)(cid:0)135(cid:0)(cid:0)4.2
20:00(cid:0)45(cid:0)              50(cid:0)(cid:0)130(cid:0)(cid:0)3.3
20:05(cid:0)45(cid:0)              60(cid:0)        130(cid:0)(cid:0)3.0
20:08(cid:0)45(cid:0)              65(cid:0)(cid:0)130 (cid:0)(cid:0)2.9
20:10(cid:0)25(cid:0)              80(cid:0)(cid:0)230(cid:0)(cid:0)3.1",4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,51,23:00,23:30,0.5,Intermediate Drilling,Cond Mud & Circ,,Rig up air system to kelly hose and blow out water,4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,52,23:30,04:30,5.0,Intermediate Drilling,Trips,,"Trip out of hole to BHA #5, lay down MWD",4964.0,153.0,16.0
 11/09/2020,21, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,10.0,20,, Picking up BHA # 6 and prepare to trip in hole," Pick up directional tools, TIH, Drill ahead to Casing point",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11092020_11092020_11_reporttmp.pdf,53,04:30,06:00,1.5,Intermediate Drilling,Trips,,"Lay down motor, Inspect VRRS  Scout tool. stabilizers in gauge
Mud Motor bear seal leaking
The cutters on the matric of the bit damaged
Replace mud motor and pick up new Schlumberger Smith bit",4964.0,153.0,16.0
 11/10/2020,22, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,11.0,21,," Drilling 12.25"" Intermediate Section @ 5,042'", Drill ahead,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11102020_11102020_8_reporttmp.pdf,45,06:00,10:00,4.0,Intermediate Drilling,Trips,,"PJSM (pre job safety meeting) with FORGE DSM's and Frontier Drilling.
Complete pickup BHA #6
Trip in hole to  bottom 4,964' no issues, no fill
Start circulation the mud pump number one went down
Pick up off bottom, investigate the problem, the  bolt for main bearing  broke
The number 3 pump the only pump operating
The repair time for the pump number 2 and number 1 estimated 12 hrs.
Pull bit back into the surface casing shoe at 1,629'
Frontier Rig on NPT",5042.0,78.0,7.5
 11/10/2020,22, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,11.0,21,," Drilling 12.25"" Intermediate Section @ 5,042'", Drill ahead,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11102020_11102020_8_reporttmp.pdf,46,10:00,18:00,8.0,Intermediate Drilling,Repair Rig,Equipment Failure,"Replace module on Pump 2. 
Work on pump 1 repairing bolt for main bearing",5042.0,78.0,7.5
 11/10/2020,22, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,11.0,21,," Drilling 12.25"" Intermediate Section @ 5,042'", Drill ahead,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11102020_11102020_8_reporttmp.pdf,47,18:00,20:00,2.0,Intermediate Drilling,Repair Rig,Equipment Failure,"PJSM (pre job safety meeting) with FORGE DSM's and Frontier Drilling
Pump 2 ready for duty",5042.0,78.0,7.5
 11/10/2020,22, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,11.0,21,," Drilling 12.25"" Intermediate Section @ 5,042'", Drill ahead,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11102020_11102020_8_reporttmp.pdf,48,20:00,22:30,2.5,Intermediate Drilling,Trips,,"Trip in hole to 4,885'
Establish circulation
Perform precautionary wash to  bottom to flush possible cutter off bottom
No indication of any cutters on bottom",5042.0,78.0,7.5
 11/10/2020,22, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,11.0,21,," Drilling 12.25"" Intermediate Section @ 5,042'", Drill ahead,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11102020_11102020_8_reporttmp.pdf,49,22:30,06:00,7.5,Intermediate Drilling,Drilling,,"Drill ahead with BHA #6  from 4,964- 5,042',  78',  at 10.4 FPH  
WOB:  45 to 50K, ROT 40 rpm, 800 gpm, TQ  3,850 - 4,200 ft lbs,  SPP  3,200  - 3,400 psi, DIFF 90 -150 psi
Last Survey at  5024' Inc  1.27, AZM 159.42 
Lithology:  Granodiorite Light Grey, Decreasing amount of in-situ weathered Feldspar.  50 - 60% Fresh to slightly 
altered Feldspar 
20 - 30% Quartz grains,  10% Biotite, Occasional Epidote",5042.0,78.0,7.5
 11/11/2020,23, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,12.0,22,, Repair Pump 2," Finish repairs to Pump 2 , TIH, Drop  Gyro , TOOH with Survey Tool, RU Casers, Run Casing",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11112020_11112020_19_reporttmp.pdf,45,06:00,15:00,9.0,Intermediate Drilling,Drilling,,"PJSM (pre job safety meeting) with FORGE DSM's and Frontier Drilling.
Drill ahead with BHA #6  from 5,042- 5,113',  71',  at 7.8 FPH  
WOB:  50-60K, ROT 45 rpm, 800 gpm, TQ  3,350 - 3,500 ft lbs,  SPP  2,400  - 2,800 psi, DIFF 125 -170 psi
Last Survey at  4,920' Inc  1.27, AZM 159.42 
Lithology:  Rhyolite Light grey - white, crypto-crystalline, predominately quartz and feldspar,  5% black brown  
Biotite
Frontier mud pump number 2 went down, 
pick up off bottom
Investigate  problem, the middle module wash out damages beyond repair",,,9.0
 11/11/2020,23, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,12.0,22,, Repair Pump 2," Finish repairs to Pump 2 , TIH, Drop  Gyro , TOOH with Survey Tool, RU Casers, Run Casing",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11112020_11112020_19_reporttmp.pdf,46,15:00,19:00,4.0,Intermediate Drilling,Trips,,"Prepare to trip out of the hole, pump 20bbls pill
Trip out of hole",,,9.0
 11/11/2020,23, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,12.0,22,, Repair Pump 2," Finish repairs to Pump 2 , TIH, Drop  Gyro , TOOH with Survey Tool, RU Casers, Run Casing",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11112020_11112020_19_reporttmp.pdf,47,19:00,21:30,2.5,Intermediate Drilling,Trips,,"Lay down directional tools. Break out bit,  Bit had minimal damage",,,9.0
 11/11/2020,23, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,12.0,22,, Repair Pump 2," Finish repairs to Pump 2 , TIH, Drop  Gyro , TOOH with Survey Tool, RU Casers, Run Casing",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11112020_11112020_19_reporttmp.pdf,48,21:30,04:00,6.5,Intermediate Drilling,Trips,,"Make up BHA 7, Gyro BHA, TIH with Re-run bit, bit sub with float and crows foot for Gyro dart,
Trip in hole lay down nine 8"" drill collars 
Trip in hole with BHA  7 to casing shoe, 1,629'.
Make up stands of DP to replace BHA that was laid down. 
Shut down, Wait on pump repairs",,,9.0
 11/11/2020,23, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,12.0,22,, Repair Pump 2," Finish repairs to Pump 2 , TIH, Drop  Gyro , TOOH with Survey Tool, RU Casers, Run Casing",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11112020_11112020_19_reporttmp.pdf,49,04:00,06:00,2.0,Intermediate Drilling,Repair Rig,Equipment Failure,Frontier personnel working on replacing pump 2 module 2.,,,9.0
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,45,06:00,10:30,4.5,Intermediate Drilling,Other,Equipment Failure,Frontier complete the installation of pump #2 module,5113.0,71.0,
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,46,10:30,14:00,3.5,Intermediate Drilling,Trips,,"Trip in hole to bottom 5,113', no issue or fill
Circulate two bottom up
Mud Weight 8.9, viscosity 55",5113.0,71.0,
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,47,14:00,15:00,1.0,Intermediate Drilling,Other,,"Pick up off bottom, unscrew top drive
Pick up gyro tool, set clocks, drop Gyro",5113.0,71.0,
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,48,15:00,20:00,5.0,Intermediate Drilling,Trips,,"While trip out of hole measure angle and azimuth 
Lay out survey tools, break out bit, lay Down Collars",5113.0,71.0,
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,49,20:00,20:30,0.5,Intermediate Casing,Run Csg & Cement,,Clean floor prior to running casing,5113.0,71.0,
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,50,20:30,21:30,1.0,Intermediate Casing,Run Csg & Cement,,"PJSM, pre job safety meeting, Wyoming  Casing , DSM and Frontier Driller, Welder. 
Pick up casing running tools to rig floor
RU Casing  Running tools: Bale extensions, elevators, spider, tongs bring up casing centralizer's, and float 
equipment",5113.0,71.0,
 11/12/2020,24, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,13.0,23,," Circulating, rig down casing running equipment"," Circulate, RU cementers, Cement well,  Drain stack, wash out BOP. Rig down flow line in preparation of installing well head.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11122020_11122020_18_reporttmp.pdf,51,21:30,06:00,8.5,Intermediate Casing,Run Csg & Cement,,"Weld float shoe to  casing , baker lock and tack weld each shoe track joint and float collar. 
Run 4 joints of  9 5/8"" 40#, HCL-80, BTC casing. pump through floats
Run total of 118 jts 9 5/8"", 40#, HCL-80, BTC casing to 5,113.'  fill casing while running in  hole
Two joints of  casing off bottom establish circulation 
Precautionary  wash the last 2 jts of casing to bottom. Tag bottom at 5,113' 
Circulate at 5 bpm,  SPP 310 psi, no issues",5113.0,71.0,
 11/13/2020,25, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,14.0,24,, Nippling down well head  to weld on head,,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11132020_11132020_18_reporttmp.pdf,45,06:00,13:00,7.0,Intermediate Casing,Cond Mud & Circ,,Circulate and condition mud,,,
 11/13/2020,25, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,14.0,24,, Nippling down well head  to weld on head,,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11132020_11132020_18_reporttmp.pdf,46,13:00,19:00,6.0,Intermediate Casing,Run Csg & Cement,,"PJSM, pre job safety meeting: Resources cement crew, Frontier rig crew, DSM
Rig up cement equipment
Test lines to 3,000 psi, Pump 30 bbls Fresh water, 20 bbls RC Mud Cleaner, 50 bbls 10.5# Sepiolite, 13 bbls 
Sodium Silicate, 5 bbls Fresh water spacers. 
Pumped 428 bbls 12.92# RC Thermalite-HT cement, Drop Top plug displace with 381 bbls Fresh water, Pump 2.5  
bbls over. Bumped plug at 2295 psi, 500psi over lift 
pressure. Bleed off pressure. Floats did not hold. Pressure  back to 2300 psi on plug,  Shut in a  well holding  
2300  psi",,,
 11/13/2020,25, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,14.0,24,, Nippling down well head  to weld on head,,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11132020_11132020_18_reporttmp.pdf,47,19:00,03:00,8.0,Intermediate Casing,Wait on Cement,,"Wash down stack, wash well head out.  Set casing on bottom,  land casing  in set slips.
The BOPE and wellhead were washed. When  picked up the stack to set the slips, there was water from washing 
the BOPE and wellhead.",,,
 11/13/2020,25, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob Frank, Duane Winkler, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,14.0,24,, Nippling down well head  to weld on head,,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11132020_11132020_18_reporttmp.pdf,48,03:00,06:00,3.0,Intermediate Casing,Wait on Cement,,"Rough cut on casing, lay down cut off piece of casing 
Nipple down   BOP ,  lay down spacer  spool
Welder preparing to weld on 9 5/8"" well head.",,,
 11/14/2020,26, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane Winkler, Leroy Swearingen, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,15.0,25,, TEST BOPE AND CASING.," TEST BOPE.  PICK UP BHA, DRILL SHOE TRACK AND 10' OF NEW FORMATION. PERFORM FIT.  TOOH FOR LOGS.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11142020_11142020_14_reporttmp.pdf,45,06:00,11:30,5.5,Intermediate Casing,Other,,"Pre-tour safety meeting with FORGE representatives and Frontier Drilling personnel.
Weld on 11"" X 5K wellhead as per recommended procedure.  Pressure test wellhead.",5113.0,,
 11/14/2020,26, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane Winkler, Leroy Swearingen, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,15.0,25,, TEST BOPE AND CASING.," TEST BOPE.  PICK UP BHA, DRILL SHOE TRACK AND 10' OF NEW FORMATION. PERFORM FIT.  TOOH FOR LOGS.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11142020_11142020_14_reporttmp.pdf,46,11:30,16:00,4.5,Intermediate Casing,Nipple Up B.O.P.,,Nipple up BOP stack.  Make up choke and kill lines to choke manifold.  Change out blind rams.,5113.0,,
 11/14/2020,26, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane Winkler, Leroy Swearingen, Virgil Welch", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,15.0,25,, TEST BOPE AND CASING.," TEST BOPE.  PICK UP BHA, DRILL SHOE TRACK AND 10' OF NEW FORMATION. PERFORM FIT.  TOOH FOR LOGS.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11142020_11142020_14_reporttmp.pdf,47,16:00,18:00,2.0,Intermediate Casing,Other,,"Install turnbuckles on BOP stack.
Rig down casing bails and elevators.  Remove from floor.
Rig up drill pipe elevators.
Clean floor.",5113.0,,
